title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Anchor",movie,"Horror, Mystery, Thriller",2022,tt19245482,5.6,728,JP
"Flamin' Hot",movie,"Biography, Drama, History",2023,tt8105234,6.7,18512,US
"We Are Champions",movie,"Drama, Sport",2019,tt10869364,7.1,250,JP
"White Riot",movie,"Documentary, Music",2019,tt8351520,7.2,977,JP
"Lunana: A Yak in the Classroom",movie,"Drama, Family",2019,tt10189300,7.5,7348,JP
"Rex: A Dinosaur's Story",movie,"Family, Fantasy, Sci-Fi",1993,tt0227379,6,119,JP
Antebellum,movie,"Drama, Horror, Mystery",2020,tt10065694,5.8,30654,US
"The Assistant",movie,Drama,2019,tt9000224,6.4,27214,JP
"Sweet Mountain Christmas",movie,Romance,2019,tt10963938,6.3,791,US
"Happy Darts",movie,"Comedy, Sport",2008,tt1148169,4.8,13,JP
"Happy Old Year",movie,"Drama, Romance",2019,tt11316824,7.2,2945,JP
"Atashin'chi: The 3D Movie",movie,"Animation, Short",2010,tt1767311,6.6,39,JP
"The Horse Thieves. Roads of Time",movie,Drama,2019,tt10921188,6.8,111,JP
"In Our Prime",movie,Drama,2022,tt12663772,6.8,1131,JP
"The Contractor",movie,"Action, Drama, Thriller",2022,tt10323676,5.8,31330,JP
"Asphalt City",movie,"Drama, Thriller",2023,tt9663896,6.1,6524,US
"Joel McHale: Live from Pyongyang",movie,Comedy,2019,tt9651690,6.4,308,US
"Smiles Leading to Happiness",movie,Drama,2018,tt9670278,,,JP
"Wings Over Everest",movie,Action,2019,tt8761374,5.2,322,JP
"Samjin Company English Class",movie,"Comedy, Crime, Drama",2020,tt13210996,6.6,703,JP
Titane,movie,"Drama, Horror, Sci-Fi",2021,tt10944760,6.5,60466,"JP, US"
Wyrm,movie,Comedy,2019,tt12826940,6.6,734,US
"Wrong Turn",movie,"Horror, Thriller",2021,tt9110170,5.6,38604,JP
"Dark Glasses",movie,"Horror, Mystery, Thriller",2022,tt10935560,5.1,4637,JP
"Goblin Slayer: Goblin's Crown",movie,"Action, Adventure, Animation",2020,tt11151982,6.6,2213,JP
"QT8: The First Eight",movie,Documentary,2019,tt4329810,7.3,5293,JP
Prey,movie,"Drama, Horror, Thriller",2019,tt6117824,5.3,681,JP
"FLCL Progressive",movie,"Action, Animation, Comedy",2018,tt7112160,5.8,950,JP
"C'mon C'mon",movie,Drama,2021,tt10986222,7.4,40507,JP
Extro,movie,Comedy,2019,tt12669498,5.3,82,JP
"The Deer King",movie,"Action, Adventure, Animation",2021,tt11417856,6.4,1132,JP
"The Monkey King: The Legend Begins",movie,"Adventure, Fantasy",2022,tt9692040,5.4,312,JP
"Uncanny Annie",movie,"Drama, Fantasy, Horror",2019,tt10925782,5.7,1879,US
"The Marksman",movie,"Action, Drama, Thriller",2021,tt6902332,5.7,45286,JP
"Evil Idol Song",movie,"Music, Horror",2016,,,,JP
"The Brighton Miracle",movie,"Drama, Sport",2019,tt10901588,6.7,1923,JP
"Inherit the Viper",movie,"Action, Crime, Mystery",2019,tt7349896,5.2,1928,US
"Maze of Fear",movie,Horror,2015,,,,JP
"The Sun",movie,Documentary,2018,,,,JP
"Howling Village",movie,"Horror, Mystery, Thriller",2019,tt10919074,5,1495,JP
Pig,movie,"Drama, Mystery",2021,tt11003218,6.9,95977,JP
"That Moment, My Heart Cried",movie,Drama,2019,tt11363752,3.8,50,JP
"Next Door Neighbor",movie,"Comedy, Drama",2020,tt6985320,6.3,361,JP
"Baseball Girl",movie,"Drama, Sport",2019,tt11644332,6.5,328,JP
"The Dunes",movie,"Short, Thriller",2019,tt11777528,4.8,95,US
"Hidden Mother",movie,"Horror, Short",2019,tt11095350,6,159,US
Flagged,movie,"Horror, Short",2019,tt11120482,5.5,174,US
Ride,movie,"Horror, Short",2019,tt11060960,4.9,134,US
"The Ripper",movie,"Comedy, Horror, Short",2019,tt11153736,4.4,122,US
"Swiped to Death",movie,"Horror, Short",2019,tt11052364,5.9,244,US
Undo,movie,"Horror, Short",2019,tt11146912,5.2,143,US
"Abducted: The Mary Stauffer Story",movie,"Drama, Horror, Thriller",2019,tt10127490,5.7,651,US
"Wrath of Man",movie,"Action, Crime, Thriller",2021,tt11083552,7.1,218572,JP
Videophobia,movie,Thriller,2019,tt8737070,5.7,108,JP
"My Girlfriend Is a Serial Killer",movie,"Drama, Horror, Mystery",2019,tt10589508,5.8,479,JP
"A Piece of Cake",movie,"Animation, Comedy, Family",2019,tt9037650,6,574,US
"How to Train Your Dragon: Homecoming",movie,"Action, Adventure, Animation",2019,tt11112140,7.3,6400,US
Vise,movie,"Comedy, Drama, Fantasy",2019,tt10604106,4.8,42,JP
"The Absence of Eden",movie,Drama,2023,tt10353588,4.8,525,US
"The Northman",movie,"Action, Adventure, Drama",2022,tt11138512,7,268272,JP
"I'm Livin' It",movie,Drama,2019,tt10117402,6.4,519,JP
Bleach,movie,"Drama, Short",2016,tt7198202,,,JP
Yan,movie,Drama,2019,tt14937700,5.3,18,JP
Miserere,movie,Documentary,2019,tt11213702,6,75,JP
"Invasion Planet Earth",movie,"Action, Adventure, Drama",2019,tt3827540,3,1481,JP
"Trauma Center",movie,"Action, Thriller",2019,tt9625664,4,12095,JP
"The Stranger by the Beach",movie,"Animation, Drama, Romance",2020,tt11193002,7.1,3045,JP
Supernova,movie,"Drama, Romance",2020,tt11169050,6.9,15056,JP
"OVA: Regards",movie,"Animation, Crime, Drama",2020,tt11905322,7.3,21,JP
Fancy,movie,"Crime, Family",2020,tt11495880,6,29,JP
"The Last Bus",movie,Drama,2021,tt9410034,6.6,4391,JP
"Thunderbolt Fantasy: Bewitching Melody of the West",movie,"Action, Adventure, Animation",2019,tt12072206,7.7,66,JP
"HURRY GO ROUND",movie,"Documentary, Music",2018,,,,JP
"A Christmas Movie Christmas",movie,"Comedy, Fantasy, Romance",2019,tt11096888,5.6,1642,US
"Ip Man and the Four Kings",movie,"Action, Drama",2019,tt11199464,4.9,267,JP
Adan,movie,"Drama, Thriller",2019,tt11177606,5.5,606,JP
"Martin Margiela: In His Own Words",movie,"Biography, Documentary",2019,tt11284244,7.3,460,JP
"Willy's Wonderland",movie,"Action, Comedy, Horror",2021,tt8114980,5.5,40851,US
Pilgrim,movie,"Drama, Fantasy, Horror",2019,tt11045340,5.6,1989,US
"The Legend of Tomiris",movie,"Action, Drama, Fantasy",2019,tt7985648,6.2,43410,JP
"A Cold",movie,Romance,2014,,,,JP
Autobahn,movie,Documentary,2019,tt11210450,8.1,14,JP
"Stray Dogz 8",movie,"Action, Crime, Drama",2018,tt7787892,,,JP
"The Duke",movie,"Biography, Comedy, Crime",2020,tt11204094,6.9,14606,"JP, US"
"The Protégé",movie,"Action, Thriller",2021,tt6079772,6.1,39928,JP
"One Summer Story",movie,"Comedy, Drama, Family",2020,tt11273452,6.9,124,JP
"The Binge",movie,Comedy,2020,tt10994688,5.3,4707,US
Crescendo,movie,"Drama, Music",2019,tt7426078,6.9,398,JP
Vamp,movie,"Drama, Horror",2019,tt9871628,5.4,15,JP
"According to Our Butler",movie,"Crime, Drama",2019,tt9552352,4.4,33,JP
"Love Stage!!",movie,"Comedy, Drama, Romance",2020,tt10702938,5.2,108,JP
"Deemo Memorial Keys",movie,"Animation, Fantasy, Music",2021,tt12518378,6.2,68,JP
"Special Actors",movie,Comedy,2019,tt10403962,6.5,496,JP
"Vic the Viking and the Magic Sword",movie,"Action, Adventure, Animation",2019,tt8065768,5.2,483,JP
"The Unbearable Weight of Massive Talent",movie,"Action, Comedy, Crime",2022,tt11291274,7,163599,JP
"Stuntwomen: The Untold Hollywood Story",movie,Documentary,2020,tt7018574,7,517,JP
"I'm Coming to Get You",movie,Horror,2012,tt2487682,5.1,16,JP
"Beyond the Law",movie,"Action, Crime, Thriller",2019,tt11161374,3.6,3300,JP
Breach,movie,"Action, Horror, Sci-Fi",2020,tt9820556,2.9,20333,JP
"The Division",movie,"Action, Crime, Thriller",2020,tt10648192,6.2,772,JP
Apples,movie,"Drama, Sci-Fi",2020,tt10110614,6.8,5763,JP
"Swan Song",movie,"Biography, Comedy, Drama",2021,tt10832274,7,3797,JP
"Winnie-the-Pooh: Blood and Honey",movie,Horror,2023,tt19623240,2.9,32489,JP
"The Sweet East",movie,Drama,2023,tt27546190,6.4,3082,US
"IT - A COISA - VERSÃO BRASILEIRA",movie,"Horror, Comedy",2017,,,,JP
"Gigi & Nate",movie,"Drama, Family",2022,tt10341196,6.7,2145,US
Aftersun,movie,Drama,2022,tt19770238,7.6,107516,JP
"Perfect Days",movie,Drama,2023,tt27503384,7.9,70470,US
"What You Wish For",movie,Thriller,2023,tt13638858,6.7,7090,US
"Sheep Without a Shepherd",movie,"Crime, Drama, Thriller",2019,tt11210032,6.8,1987,JP
"Josee, the Tiger and the Fish",movie,"Animation, Drama, Romance",2020,tt12879624,7.6,9036,JP
"The God Committee",movie,Drama,2021,tt6852526,5.8,4686,US
"Midnight Kiss",movie,"Drama, Fantasy, Horror",2019,tt11305630,4.7,1519,US
"Kingdom of the Planet of the Apes",movie,"Action, Adventure, Drama",2024,tt11389872,6.9,141146,US
"Vacation Friends",movie,"Adventure, Comedy",2021,tt3626476,6.3,31216,US
"Identifying Features",movie,Drama,2020,tt11394282,7.3,2600,JP
Soften!,movie,"Comedy, Sport",2014,tt3725082,,,JP
"Rebuilding Paradise",movie,Documentary,2020,tt9735350,7,688,US
"The Mole Agent",movie,Documentary,2020,tt11394298,7.5,9846,JP
"The Reason I Jump",movie,"Documentary, Drama",2020,tt9098928,7.4,1182,JP
"A Nasty Piece of Work",movie,"Drama, Fantasy, Horror",2019,tt11136630,6.7,2083,US
"Gekijouban Seitokai Yakuindomo 2",movie,"Animation, Comedy",2021,tt12439230,6.2,77,JP
"A Thousand Little Cuts",movie,Thriller,2022,tt11244558,5.1,758,JP
"How to Train Your Dragon: Snoggletog Log",movie,"Animation, Short",2019,tt11409576,4.5,381,US
"Hard Hit",movie,"Action, Crime, Drama",2021,tt14980972,6.2,2548,JP
"We Are Freestyle Love Supreme",movie,"Comedy, Documentary, Musical",2020,tt11426644,7,381,US
"Binan koukou chikyuu boueibu Love! Love! Love!",movie,Animation,2017,tt7283046,,,JP
"Girl's Blood",movie,"Drama, Short",2013,tt3190404,6.2,5,JP
"a-ha: The Movie",movie,"Biography, Documentary, Music",2021,tt10851414,7,1298,JP
Shadowfall,movie,Drama,2019,tt10086648,5.1,37,JP
"A Perfect Enemy",movie,"Drama, Thriller",2020,tt9421200,5.5,3888,JP
"Ultraman Taiga: New Generation Climax",movie,"Action, Fantasy",2020,tt11540212,7.3,97,JP
"Shimajiro to Ururu no Heroland",movie,"Adventure, Animation, Family",2019,tt11407890,5.8,12,JP
"Black School Rules",movie,Drama,2019,tt11276530,6.1,33,JP
"Kishiryu Sentai Ryusoulger vs. Lupinranger vs. Patranger",movie,"Action, Adventure, Fantasy",2020,tt11478014,6.5,34,JP
"A Christmas Crush",movie,"Comedy, Romance",2019,tt10854916,4.5,872,US
"12 Pups of Christmas",movie,"Drama, Family, Romance",2019,tt11357028,3.9,1036,US
"Romance Doll",movie,"Drama, Romance",2020,tt10914712,6.4,904,JP
"Ware ni utsu yoi ari",movie,Action,1990,tt0291555,6.4,41,JP
Jane,movie,"Drama, Short",2012,tt4627618,6.2,7,US
"Brothers in Brothel",movie,Drama,2019,tt11157002,5.1,54,JP
"Mashin Sentai Kiramager: Episode Zero",movie,"Action, Adventure, Fantasy",2020,tt11522680,7.3,33,JP
"The Ties",movie,Drama,2020,tt12585254,6.4,1519,JP
"The Marco Effect",movie,"Crime, Thriller",2021,tt10451312,5.3,3500,JP
"The Worst Person in the World",movie,"Comedy, Drama, Romance",2021,tt10370710,7.7,106707,US
"Ilana Glazer: The Planet Is Burning",movie,Comedy,2020,tt10472008,4.1,727,US
"Ted K",movie,"Biography, Crime, Drama",2021,tt8128276,6,4419,US
"Baka marudashi",movie,Drama,1964,tt0360409,6,21,JP
Multiverse,movie,"Drama, Mystery, Sci-Fi",2019,tt8953768,4.7,1385,"JP, US"
"The Innocents",movie,"Drama, Fantasy, Horror",2021,tt4028464,7,27042,JP
"Margaux Hartmann",movie,Drama,2020,tt10868508,5.4,225,JP
"Night of the Kings",movie,"Drama, Fantasy",2020,tt8132778,6.5,2949,US
"The Donkey Comes on a Tank",movie,Comedy,1964,tt0358978,6.6,18,JP
"Just After Christmas",movie,,1977,,,,JP
"The First Time 3",movie,"Drama, Romance",2019,,,,JP
"Bakumatsu kitan Shinsen 5: Kengou kourin",movie,Action,2013,tt3801386,,,JP
"Italian Studies",movie,Drama,2021,tt9893084,4.7,891,US
"The Woman Who Ran",movie,Drama,2020,tt11697690,6.7,3738,JP
"Flag Day",movie,"Crime, Drama",2021,tt2304637,5.5,3763,JP
His,movie,"Drama, Family, Romance",2020,tt10731362,7.3,812,JP
"Kyuchan no dekkai yume",movie,Drama,1967,tt10128514,,,JP
"Kaiji: Final Game",movie,"Adventure, Comedy, Thriller",2020,tt10423160,5,517,JP
"Song of Love",movie,Comedy,1967,tt3216094,6.4,32,JP
"The Greatest Challenge of All",movie,,1967,tt4370626,6.2,6,JP
"Ippatsu daiboken",movie,Comedy,1968,tt0293284,5.9,18,JP
"The Shy Deceiver",movie,Comedy,1968,tt0293168,6.4,28,JP
"Vagabond Schemer",movie,Comedy,1969,tt1362548,5.8,20,JP
"The Sun Does Not Move",movie,"Crime, Sci-Fi, Thriller",2021,tt10423106,4.8,142,JP
Eileen,movie,"Drama, Mystery, Romance",2023,tt5198890,5.9,16421,US
Amsterdam,movie,"Comedy, Drama, History",2022,tt10304142,6.1,98332,"JP, US"
"Russell Peters: Deported",movie,Comedy,2020,tt10442360,6.3,1025,US
"Silent Night",movie,"Comedy, Drama, Horror",2021,tt11628854,5.8,22240,JP
Gunda,movie,Documentary,2020,tt11464016,7.1,3040,JP
"Kinnikuman II Sei: Muscle Ninjin Soudatsu! Choujin Daisensou",movie,,2002,,,,JP
"Small Engine Repair",movie,"Crime, Drama, Thriller",2021,tt9789042,6.5,5435,US
Topside,movie,Drama,2020,tt10506876,6,695,US
"Wanted Man",movie,"Action, Crime, Drama",2024,tt15791574,4.8,2410,US
"Maria Bamford: Weakness Is the Brand",movie,Comedy,2020,tt10830086,7.5,231,US
"12 Hour Shift",movie,"Comedy, Horror, Thriller",2020,tt10309552,5.5,5383,US
"David Rossi: Suicidio o Omicidio?",movie,Documentary,2019,,,,US
"Infinity Pool",movie,"Crime, Horror, Mystery",2023,tt10365998,6,64076,US
"Press Play",movie,"Drama, Music, Romance",2022,tt11116642,6.1,1882,US
"Todo queda en familia",movie,"Comedy, Short",2010,tt1950429,6.2,30,JP
"Official Competition",movie,"Comedy, Drama",2021,tt11700260,7,15913,"JP, US"
"I Was a 'Secret Bitch'",movie,Romance,2019,tt11027672,6.5,45,JP
"The Man Who Sold His Skin",movie,Drama,2020,tt10360862,6.9,7371,JP
"Here Before",movie,"Drama, Mystery, Thriller",2021,tt8649190,5.8,1689,US
"Crocodile Island",movie,"Adventure, Horror",2020,tt12598910,3.8,275,JP
"Marudase Kintarou",movie,"Animation, Short",2020,tt13580744,4.5,42,JP
"Psycho Goreman",movie,"Comedy, Horror, Sci-Fi",2020,tt11252440,6.3,15851,JP
"The Pig King",movie,"Action, Fantasy",2020,tt12800092,5.3,40,JP
"My Valentine",movie,"Drama, Fantasy, Horror",2020,tt11510064,4.4,1235,US
"El último cazador",movie,Action,1997,tt0222516,6.1,10,JP
"The Ghost Painter",movie,"Comedy, Horror",2020,tt11799784,5.6,157,JP
Marionette,movie,"Drama, Horror",2018,tt9078970,,,JP
"Kinnikuman: Ôabare! Seigi chôjin",movie,"Animation, Comedy, Sci-Fi",1984,tt0312874,5.9,23,JP
"Kinnikuman: Seigi chôjin VS kodai chôjin",movie,Animation,1985,tt0389076,6.5,19,JP
"Komori seikatsu kôjô kurabu",movie,Drama,2008,tt1319634,5.8,12,JP
"Kinnikuman: Gyakushû! Uchû kakure chôjin",movie,"Animation, Short",1985,tt0399244,6.6,13,JP
"Kinnikuman: Haresugata! Seigi chôjin",movie,Animation,1985,tt0399245,5.9,17,JP
"Kinnikuman: Nyû Yôku kiki ippatsu!",movie,Animation,1986,tt0390164,6.6,14,JP
"Kinnikuman: Seigi chôjin VS senshi chôjin",movie,Animation,1986,tt0390165,5.2,11,JP
"Till Death",movie,Thriller,2021,tt11804152,5.9,28236,JP
"Isha sensei",movie,Drama,2015,tt4162016,6.8,9,JP
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",movie,"Adventure, Family, Fantasy",2005,tt0363771,6.9,438353,US
"Planet of the Apes",movie,"Action, Adventure, Sci-Fi",2001,tt0133152,5.7,236624,US
"National Treasure",movie,"Action, Adventure, Mystery",2004,tt0368891,6.9,363553,US
"The Chronicles of Narnia: Prince Caspian",movie,"Action, Adventure, Family",2008,tt0499448,6.5,230229,US
"National Treasure: Book of Secrets",movie,"Action, Adventure, Mystery",2007,tt0465234,6.5,259062,US
"Jingle All the Way",movie,"Adventure, Comedy, Family",1996,tt0116705,5.8,122098,US
Waitress,movie,"Comedy, Drama, Romance",2007,tt0473308,7,49503,US
"A Christmas Carol",movie,"Drama, Family, Fantasy",1984,tt0087056,7.8,19928,US
"Higher Learning",movie,"Crime, Drama, Thriller",1995,tt0113305,6.5,22022,US
"I'll Be Home for Christmas",movie,"Comedy, Family",1998,tt0155753,5.5,12616,US
"Holiday in Handcuffs",movie,"Comedy, Drama, Family",2007,tt0938666,6.1,7846,US
"Santa Baby 2: Christmas Maybe",movie,"Comedy, Family, Fantasy",2009,tt1361330,5.3,1231,US
Endurance,movie,Documentary,2024,tt18556278,7.5,1239,US
"Goodbye Lover",movie,"Comedy, Crime, Mystery",1998,tt0119219,5.6,4434,US
"The Nutcracker",movie,"Family, Fantasy, Music",1993,tt0107719,5.9,2657,US
Postcard,movie,"Drama, Romance, War",2010,tt1641397,7,271,JP
"The Mistle-Tones",movie,"Comedy, Family, Music",2012,tt2490352,6.4,2607,US
"Saint Young Men: The Movie",movie,"Animation, Comedy",2012,tt2431934,6.7,943,JP
Wild,movie,"Adventure, Biography, Drama",2014,tt2305051,7.1,141783,US
"Holly's Holiday",movie,"Adventure, Comedy, Fantasy",2011,tt2304098,5.4,1435,US
"Christmas Belle",movie,"Drama, Family, Romance",2013,tt3068466,5.1,2176,US
Kollek,movie,Documentary,1995,,,,US
"Santa's Little Helper",movie,"Comedy, Family",2015,tt4592572,4.9,1516,US
"Yabu no naka",movie,"Fantasy, Horror, Mystery",1996,tt0229860,6.1,48,JP
Fallacy,movie,"Crime, Romance, Thriller",2013,tt2359413,5.6,83,JP
"Lupin the Third: Goemon's Blood Spray",movie,"Action, Adventure, Animation",2017,tt6047974,7.3,1190,JP
"The Beast",movie,"Horror, Mystery, Thriller",2019,tt5754414,4.6,109,JP
Adrenochrome,movie,"Action, Fantasy, Horror",2017,tt2273648,3.5,583,JP
"Christmas Perfection",movie,"Comedy, Drama, Fantasy",2018,tt7872704,5.5,1076,US
Downhill,movie,"Comedy, Drama",2020,tt4558376,4.9,14113,US
"Same Time, Next Christmas",movie,"Comedy, Drama, Romance",2019,tt10650924,6,1705,US
"Sherlock Hound: Mrs. Hudson Is Taken Hostage / The White Cliffs of Dover",movie,"Animation, Adventure",1986,,,,JP
"Litchi Hikari Club Stage Play",movie,"Horror, Music, Drama",2013,,,,JP
"The Donut King",movie,"Animation, Documentary",2020,tt10214496,7.1,1255,JP
"Crazy Samurai Musashi",movie,Action,2020,tt12015352,4.6,977,JP
"The Wars of Coco Channel",movie,"Biography, Documentary",2019,tt11530904,6.9,34,JP
"Red Post on Escher Street",movie,"Comedy, Drama",2020,tt13245934,7.2,1041,JP
"No maku bakuhai to",movie,Drama,2018,tt10305194,,,JP
"The Amazing Maurice",movie,"Adventure, Animation, Comedy",2022,tt10473036,6.2,5997,US
"Sleepless Beauty",movie,Horror,2020,tt10066432,4.3,565,JP
"We Bare Bears: The Movie",movie,"Adventure, Animation, Comedy",2020,tt10474606,6.8,2694,US
"Limousine Drive",movie,Comedy,2000,tt0236432,4.3,14,JP
"Shinrei Shashin Bu: Ributo",movie,Horror,2016,tt27761497,,,JP
Sangre,movie,Drama,2020,tt10504776,4.6,158,JP
Crawlers,movie,"Drama, Fantasy, Horror",2020,tt11814788,5.5,1431,US
Flee,movie,"Animation, Biography, Documentary",2021,tt8430054,7.9,20179,"JP, US"
"My Fairy Troublemaker",movie,"Adventure, Animation, Comedy",2022,tt20199226,5.2,440,US
"Derek DelGaudio's In & Of Itself",movie,Documentary,2020,tt11916302,8.2,5747,US
"Cosmic Sin",movie,"Action, Sci-Fi",2021,tt11762434,2.5,15467,JP
"Kogoeru kagami",movie,Drama,2008,tt1516553,,,JP
"True Things",movie,Drama,2021,tt10310074,5.9,1795,US
"American Rapstar",movie,"Documentary, Music",2020,tt11655140,6.4,125,US
"Rockfield: The Studio on the Farm",movie,"Documentary, Music",2020,tt10541126,7.3,532,JP
Abominable,movie,Horror,2020,tt10674930,2.6,1144,JP
"On the Edge of Their Seats",movie,Drama,2020,tt14056876,6.4,121,JP
"Mashin Sentai Kiramager: Bee-Bop Dream",movie,"Action, Fantasy, Short",2021,tt11928952,6.9,20,JP
"No Smoking",movie,"Documentary, Music",2019,tt11160268,7.1,45,JP
"Shit & Champagne",movie,Comedy,2020,tt13023550,5,243,US
"The Lost Husband",movie,"Drama, Romance",2020,tt4257940,6.1,5950,US
"The Emperor's Sword",movie,"Action, History, War",2020,tt13841546,4.9,121,JP
"A Predator's Obsession",movie,"Drama, Horror, Thriller",2020,tt7535290,4.8,343,JP
"Pooka Lives!",movie,"Drama, Fantasy, Horror",2020,tt11828642,6,1155,US
"The Memory Eraser",movie,"Drama, Fantasy",2020,tt11116656,5.2,81,JP
"Wife of a Spy",movie,"Drama, History, War",2020,tt11917942,6.6,3261,JP
Clean,movie,"Crime, Drama, Mystery",2021,tt10023022,5.6,12017,JP
"Jill and Joy",movie,Family,2014,tt2571776,5.8,230,JP
"Anpanman: Fluffy Flurry & the Land of the Clouds",movie,"Adventure, Animation, Family",2021,tt14965490,,,JP
"Typhoon Family",movie,Crime,2019,tt9647798,5.4,89,JP
"The Wind in Your Heart",movie,"Drama, Romance",2017,tt6640384,7.5,29,JP
Proximity,movie,"Drama, Sci-Fi",2020,tt8718300,4.8,7249,US
"American Night",movie,"Action, Crime, Drama",2021,tt5344054,4.4,9122,US
"The Japanese Doll",movie,Horror,2019,,,,JP
"We Make Antiques! Kyoto Rendezvous",movie,Mystery,2020,tt9763792,5.5,75,JP
"Tokyo Wine Party People",movie,Drama,2019,tt10814744,5.7,16,JP
"Mio's Cookbook",movie,Drama,2020,tt12299728,6.6,368,JP
"Sankaku Mado no Sotogawa wa Yoru",movie,"Horror, Mystery, Romance",2021,tt12681644,5,252,JP
"Wednesday Disappears",movie,Mystery,2020,tt11085478,6.3,95,JP
"Duke-Carolina: The Blue Blood Rivalry",movie,"Documentary, Sport",2013,tt2780790,6.8,15,JP
Paydirt,movie,"Crime, Thriller",2020,tt11176322,3.9,3982,JP
"A Glitch in the Matrix",movie,Documentary,2021,tt9847360,5.3,2263,US
"Whitney Houston: I Wanna Dance with Somebody",movie,"Biography, Drama, Music",2022,tt12193804,6.6,24880,US
Jacinta,movie,Documentary,2020,tt11514252,7.5,511,US
"Bungakusho satsujin jiken: Oinaru jyoso",movie,Comedy,1989,tt0409784,6.4,32,JP
WarHunt,movie,"Action, Horror, Thriller",2022,tt6442686,4.4,1976,US
"Blue, Painful and Brittle",movie,"Adventure, Drama",2020,tt11928696,6.1,240,JP
Hokusai,movie,"Biography, Drama",2020,tt10787472,6.1,351,JP
"From Today, It's My Turn: The Movie",movie,"Action, Adventure, Comedy",2020,tt11427318,6.3,632,JP
"Adventures of Rufus: The Fantastic Pet",movie,"Adventure, Family, Fantasy",2020,tt8545636,4.1,1106,JP
"Climb Miss Kotera",movie,"Romance, Sport",2020,tt11758684,6.2,41,JP
"Jimmy O. Yang: Good Deal",movie,Comedy,2020,tt11250926,7.1,2146,US
"Whisper of the Heart",movie,Drama,2022,tt21651570,5.6,180,JP
"Cry for the Bad Man",movie,"Horror, Thriller",2019,tt8110000,3.5,291,JP
"Children of the Corn",movie,Horror,2020,tt12311866,3.7,4816,US
Delivered,movie,"Drama, Fantasy, Horror",2020,tt11828638,5.4,935,US
"Mark Normand: Out to Lunch",movie,Comedy,2020,tt12334820,8.1,1071,US
"Forgiven Children",movie,Drama,2020,tt12549460,6.4,71,JP
"I Don't Have Any Money Left in My Retirement Account",movie,"Comedy, Drama, Family",2021,tt11354164,6.5,165,JP
"Let Me Hear Your Voice",movie,"Drama, Romance",2019,,,,JP
"The Instant Services Bureau",movie,Comedy,1971,,,,JP
"Predators Motion Comics: Moment of Extraction",movie,Short,2010,tt1777600,5.5,108,US
"Masked Ward",movie,Thriller,2020,tt11257832,5.7,414,JP
Red,movie,"Drama, Romance",2020,tt11772516,6.2,278,JP
"Decision to Leave",movie,"Crime, Drama, Mystery",2022,tt12477480,7.3,59649,JP
Adam,movie,"Biography, Drama",2020,tt1715344,6.5,1533,JP
"Caution, Hazardous Wife: The Movie",movie,"Action, Adventure, Drama",2021,tt11477842,5.7,306,JP
"True North",movie,"Animation, Drama",2020,tt12354974,6.9,326,JP
Woodland,movie,Thriller,2018,tt4569374,5,1037,JP
"El violinista del diablo",movie,"Music, Drama",2013,,,,JP
"Hoshikuzu no machi",movie,Drama,2020,tt13671442,5.8,12,JP
"Jinsei gekijô",movie,"Action, Crime",1964,tt0322850,,,JP
Cobweb,movie,"Horror, Mystery, Thriller",2023,tt9100018,5.9,39087,US
Kanemasa,movie,Drama,2020,tt12415972,7.6,11,JP
"Good Boy",movie,"Drama, Fantasy, Horror",2020,tt11828640,6.2,1459,US
"Bela: Humanoid Monster",movie,"Action, Animation, Horror",2020,tt12439268,6.6,62,JP
"The Current Occupant",movie,"Drama, Fantasy, Horror",2020,tt11629124,5.4,895,US
"After the Sunset",movie,Drama,2019,,,,JP
"Flowers and Rain",movie,Drama,2019,tt11590860,5.2,23,JP
"Tokyo Girl",movie,Drama,2019,,,,JP
"Here We Are",movie,Drama,2020,tt8135564,7.1,648,JP
Gagarine,movie,"Drama, Fantasy",2020,tt12444424,6.7,2850,JP
"The Summit of the Gods",movie,"Adventure, Animation, Drama",2021,tt7014378,7.5,9276,JP
Creatures,movie,"Action, Comedy, Horror",2021,tt11252490,3.6,1368,JP
"Kimi to, tsuredure",movie,"Drama, Short",2019,tt9799998,,,JP
"Miss Marx",movie,"Biography, Drama, History",2020,tt11009666,5.8,1146,JP
"Meeting Myself",movie,,2019,,,,JP
"The American",movie,"Biography, Drama",2023,tt12531856,7.1,7190,US
"A Little White Lie",movie,Comedy,2023,tt4225012,5.8,2396,US
"Books of Blood",movie,"Drama, Horror, Mystery",2020,tt11242218,5.6,10629,US
Burial,movie,"Horror, Thriller, War",2022,tt13063384,5,2111,US
"Search and Destroy",movie,"Action, Comedy",2020,tt11791146,2.7,514,JP
"Dosukoi! Sukehira",movie,"Comedy, Drama, Fantasy",2019,tt10412690,6.3,98,JP
Spencer,movie,"Biography, Drama",2021,tt12536294,6.5,78675,US
"Soreike! Anpanman: Tenohira wo Taiyô ni",movie,Animation,1998,tt25047980,,,JP
"Soreike! Anpanman: Yuuki no Hana ga Hiraku Toki",movie,"Adventure, Animation, Family",1999,tt15661840,,,JP
"461 Days of Bento",movie,Drama,2020,tt12490488,6.4,106,JP
"The Wait",movie,"Drama, Romance",2021,tt12453124,5.6,1244,JP
"Land Shark",movie,"Action, Adventure, Horror",2020,tt15048024,3.7,297,JP
