title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Club Of The Lonely Hearts",movie,"Comedy, Drama",2019,tt8594680,6.2,64,DE
"The Tragedy of Macbeth",movie,"Drama, Mystery, Thriller",2021,tt10095582,7.1,41274,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, US, VE, ZA"
"Gun Trucks of Vietnam",movie,"Documentary, War",2018,,,,"AU, US"
"Smithsonian Time Capsule: 1968",movie,Documentary,2018,,,,AU
"Waco: The Longest Siege",movie,Documentary,2018,,,,"AU, US"
"Wolf vs Bear",movie,Documentary,2018,tt8924846,7.2,37,US
"Resham Ki Dori",movie,"Drama, Family",1974,tt0155106,7.2,84,"IN, US"
"Blood Quantum",movie,"Drama, Horror",2019,tt7394674,5.6,5698,"AU, US"
Chanda,movie,Drama,2007,tt14283564,5.1,9,"IN, US"
"My Hero Academia: Heroes Rising",movie,"Action, Adventure, Animation",2019,tt11107074,7.8,10657,US
"Marudhar Express",movie,"Drama, Romance",2019,tt7871054,4.9,3002,IN
Embattled,movie,"Action, Drama, Sport",2020,tt6539992,6.5,3866,"CA, US"
"Cowboy & Indiana",movie,Drama,2018,tt7177250,5.4,173,US
"My Spy",movie,"Action, Comedy",2020,tt8242084,6.4,38613,IN
"Mass Hysteria",movie,"Comedy, Horror",2019,tt7569226,5.1,328,CA
"Yellow Rose",movie,"Drama, Music",2019,tt6862538,6.6,1371,US
"Killer in Red",movie,"Drama, Thriller",2018,tt8555260,4.5,374,US
Tundra,movie,Adventure,1936,tt0028422,6.4,46,US
"Pororo 5: Treasure Island Adventure",movie,"Adventure, Animation, Fantasy",2019,tt10156426,5.9,48,US
"Marutirtha Hinglaj",movie,Adventure,1959,tt0053052,8,72,AU
"The Long Goodbye-The Kara Tippetts Story",movie,Documentary,2019,tt9853992,8,56,US
Natudu,movie,"Romance, Thriller",,,,,"IN, US"
"New Homeland",movie,Documentary,2018,tt9177092,7.2,52,CA
"Morning Show Mysteries: A Murder in Mind",movie,Mystery,2019,tt9822254,6.5,539,US
"Morning Show Mysteries: Countdown to Murder",movie,Mystery,2019,tt10189570,6.4,496,US
"Morning Show Mysteries: Death by Design",movie,Mystery,2019,tt10228590,6.6,489,US
"Hailey Dean Mysteries: A Prescription for Murder",movie,"Crime, Mystery",2019,tt10244898,6.8,701,US
"La Joconde dévoilée",movie,"Documentary, History",2012,,,,DE
"Paris, Wine & Romance",movie,Romance,2019,tt10136826,6.8,1640,US
"A Feeling of Home",movie,Romance,2019,tt10136840,6,1171,US
"Sailing Into Love",movie,"Drama, Romance",2019,tt10136854,6.5,1738,US
"Love in the Sun",movie,Romance,2019,tt10136864,5.4,1153,US
Sputnik,movie,"Drama, Horror, Mystery",2020,tt11905962,6.4,28200,"CA, US"
"Play or Die",movie,"Horror, Mystery, Thriller",2019,tt9537532,3.7,1947,"BR, CL, CO, MX"
Causeway,movie,Drama,2022,tt10192406,6.6,24348,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, US, VE, ZA"
"Jack the Ripper - The Case Reopened",movie,"Crime, Documentary, History",2019,tt10135170,6.7,211,AU
"Oru Yamandan Premakadha",movie,"Comedy, Drama, Romance",2019,tt8667334,5.1,1421,"AU, IN"
"The Climb",movie,"Comedy, Drama",2019,tt8637440,6.7,5251,US
Bull,movie,Drama,2019,tt10008784,6.3,4183,US
"Two Sisters",movie,"Drama, Horror, Mystery",2019,tt9777462,6.2,83,ES
"Fulci for fake",movie,"Biography, Documentary",2019,tt10166642,6.6,534,"CA, US"
"A White, White Day",movie,"Drama, Mystery, Thriller",2019,tt9801736,6.6,6078,GB
"International Falls",movie,Comedy,2019,tt5117326,5.9,674,US
"I Almost Married a Serial Killer",movie,Thriller,2019,tt10144748,5,257,US
"When we Met",movie,"Horror, Short",2018,tt8714856,,,US
"Coming Out",movie,"Comedy, Drama, Horror",1979,tt0078985,7.7,39,"CA, US"
Bhayam,movie,Horror,2007,tt4848430,3,34,"IN, US"
"17 Blocks",movie,Documentary,2019,tt10011226,7.3,302,CA
"Pinocchio: A True Story",movie,"Animation, Family, Fantasy",2021,tt8480678,3.3,1884,US
Voyagers,movie,"Adventure, Mystery, Sci-Fi",2021,tt9664108,5.5,28215,IN
"The Greatest Beer Run Ever",movie,"Adventure, Drama, War",2022,tt10268488,6.8,31356,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Nenjirukkum Varai",movie,"Romance, Drama",2006,,,,US
Alifa,movie,,2018,,,,"IN, US"
"The Tiger's Apprentice",movie,"Action, Adventure, Animation",2024,tt5834410,5.7,1988,"AT, AU, CH, DE, FR, GB, IE, IT, US"
"Life Without Basketball",movie,"Biography, Documentary, Sport",2019,tt8521460,7.1,32,CA
"Disappearance at Clifton Hill",movie,"Drama, Mystery, Thriller",2019,tt5919756,5.4,5344,US
"Big Trip 2: Special Delivery",movie,"Adventure, Animation, Comedy",2022,tt9719256,5.1,613,US
"The Immortal",movie,"Crime, Drama, Thriller",2019,tt9048786,6.8,7737,IN
"Sid & Judy",movie,"Biography, Documentary, History",2019,tt10267396,7.4,583,US
"French Exit",movie,"Comedy, Drama",2020,tt10279362,5.9,9197,US
Rattlesnakes,movie,Thriller,2019,tt9144756,5.5,522,US
"A Mother on the Brink",movie,"Drama, Thriller",2019,tt9464426,5.4,254,US
"Project Ithaca",movie,"Horror, Sci-Fi, Thriller",2019,tt6490930,4.1,1763,US
Verotika,movie,Horror,2019,tt9425078,1.9,2063,US
"Legacy of Lies",movie,"Action, Thriller",2020,tt6834916,5.1,4477,US
"From Friend to Fiancé",movie,"Drama, Romance",2019,tt8746226,6.2,1932,US
"After the Storm",movie,Romance,2019,tt9247926,5.4,589,US
"Thicker Than Water",movie,Thriller,2019,tt8955144,5,851,US
"Drawn This Way",movie,"Animation, Biography, Comedy",2019,tt7311546,3.5,86,"CA, US"
"Death on the Beach",movie,"Drama, Horror, Thriller",1991,tt1460015,5.3,87,"CA, US"
"Hunting the Nazi Gold Train",movie,Documentary,2016,tt7156618,5.7,51,US
"A Very Country Wedding",movie,Romance,2019,tt9386068,5.9,624,US
"Ek Aur Ek Gyarah",movie,"Action, Thriller",1981,tt0359213,6.2,64,"AU, IN, US"
"16 Shots",movie,Documentary,2019,tt10331828,7.2,625,US
"Warning: Do Not Play",movie,"Horror, Mystery",2019,tt10801398,5.3,1318,US
"Castro's Secret Reef",movie,Documentary,2016,tt8465862,7.3,30,US
"Ekkees Tareekh Shubh Muhurat",movie,"Comedy, Drama",2018,tt7769346,5.4,1869,IN
Spiral,movie,"Horror, Mystery, Thriller",2021,tt10342730,5.2,71805,IN
"Bennett's War",movie,Sport,2019,tt7370952,6.1,1066,"BR, CL, CO, MX"
"Picture Perfect Mysteries: Newlywed and Dead",movie,"Crime, Mystery",2019,tt8582458,6.5,935,US
"Capital in the Twenty-First Century",movie,Documentary,2019,tt5723056,7.3,3096,DE
"Dream Horse",movie,"Biography, Comedy, Drama",2020,tt9883996,6.9,7274,US
"Wedding at Graceland",movie,Romance,2019,tt9777092,5.9,788,US
"Love, Take Two",movie,Romance,2019,tt10136902,5.9,707,US
"The Last Bridesmaid",movie,"Drama, Romance",2019,tt10136884,6.7,1505,US
"In the Key of Love",movie,Romance,2019,tt10136908,6.2,1148,US
"Hailey Dean Mysteries: Killer Sentence",movie,"Crime, Mystery",2019,tt10244900,6.8,634,US
Bezubaan,movie,"Drama, Romance",1982,tt0082071,7.4,86,"IN, US"
Tohfa,movie,"Drama, Romance",1984,tt0125556,5.1,207,"IN, US"
Guru,movie,Crime,1989,tt0097466,5.6,186,"IN, US"
"Mera Haque",movie,Action,1986,tt0361904,4.3,56,US
Believe,movie,Drama,2019,tt7399140,6.4,16,US
Pvblo,movie,Drama,2018,,,,"AR, BR, CA, CL, CO, MX"
Helen,movie,Documentary,2008,,,,GB
"Christmas Wishes and Mistletoe Kisses",movie,"Drama, Family, Romance",2019,tt10136898,6.5,2064,US
"Wedding March 5: My Boyfriend's Back",movie,Romance,2019,tt10380706,6.3,845,US
Spontaneous,movie,"Comedy, Drama, Horror",2020,tt5774062,6.5,17984,US
Skyfire,movie,"Action, Adventure, Drama",2019,tt9203190,5.3,4410,"BR, CL, CO, IN, MX"
"Made for You, with Love",movie,"Comedy, Drama, Romance",2019,tt9760234,6.3,796,US
"Going Nuts: Tales from the Squirrel World",movie,Documentary,2019,tt11443684,7.5,91,GB
"Am I a Serial Killer?",movie,Thriller,2019,tt10289350,4.7,296,US
Slaxx,movie,"Comedy, Horror",2020,tt9741310,5.4,4423,"AU, US"
Bosé,movie,Music,2016,tt6363416,,,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"Hatton Garden: The Inside Story",movie,Documentary,2019,tt10335986,6.8,140,AU
"Hard Night Falling",movie,"Action, Crime, Drama",2019,tt4059460,3.4,921,US
"The Bravest",movie,"Action, Drama",2019,tt10218674,5.7,1330,US
"Sidechic Gang",movie,Comedy,2018,tt7859254,6.5,74,US
Kissebaaz,movie,"Action, Comedy, Crime",2019,tt3797888,4.5,305,IN
"En liberté ! Le village démocratique de Pourgues",movie,Documentary,2019,,,,"BR, CL, CO, MX"
"Hunting JonBenét's Killer",movie,Documentary,2019,tt10203286,4,33,US
"The Wretched",movie,"Drama, Horror, Mystery",2019,tt8305806,5.8,20367,"CA, US"
"The Tunnel",movie,"Action, Drama, Thriller",2019,tt9049042,6,6950,"BR, CL, CO, MX"
Jojo,movie,Horror,2019,tt10366242,4.2,32,US
"Mystery 101: Playing Dead",movie,"Crime, Mystery",2019,tt10369966,7,1284,US
"House Arrest",movie,Short,2012,tt2656944,,,US
"The World We Make",movie,Drama,2019,tt7643622,5.5,770,US
Auggie,movie,"Drama, Sci-Fi",2019,tt7596220,5.5,662,BR
"Ice Bridge: The Impossible Journey",movie,Documentary,2018,tt8309494,6.8,77,US
"A Merry Christmas Match",movie,"Comedy, Drama, Romance",2019,tt10433222,5.9,1514,US
ECCO,movie,"Crime, Drama, Thriller",2019,tt10443252,4.6,3104,US
"An Ocean Mystery: The Missing Catch",movie,Documentary,2016,tt6287796,7.4,12,US
Kandisha,movie,Horror,2020,tt11058930,5.4,1560,"AU, CA, US"
"Nine Days",movie,"Drama, Fantasy",2020,tt10451852,6.8,12488,US
"Jeene Ki Arzoo",movie,"Drama, Thriller",1981,tt0361770,6.6,37,"IN, US"
"Held for Ransom",movie,"Biography, Drama, Thriller",2019,tt9179230,7.6,5039,"BR, CL, CO, MX"
"Nirai Kudam",movie,"Drama, Family",1969,,,,US
"Pyari Behna",movie,"Action, Comedy, Drama",1985,tt0155985,7,88,"AU, IN, US"
Panam,movie,Drama,1952,,,,"IN, US"
"Wish Upon",movie,,2019,,,,"BR, CA"
"Daari Tappida Maga",movie,"Crime, Drama",1975,tt1414477,8.2,144,IN
Relativity,movie,Drama,2019,tt6586090,6.3,700,DE
"Kennedy's Suicide Bomber",movie,"Crime, Documentary",2013,tt3843362,6.5,31,US
"The Cleansing Hour",movie,"Drama, Fantasy, Horror",2019,tt8009906,6,9520,"AU, CA, US"
"Sister of the Bride",movie,Romance,2019,tt10337562,6.1,864,US
"Yogi Vemana",movie,"History, Drama",1947,,,,"IN, US"
"Il ne faut jurer de rien",movie,"Comedy, Short",1983,tt0309704,,,FR
"Anne Edmonds",movie,Comedy,2016,tt6917500,,,AU
"It Had to Be You",movie,"Drama, Romance",2012,tt2400070,,,US
"Kasturi Nivasa",movie,Drama,1971,tt1416733,8.9,449,"IN, US"
"Midway to Love",movie,Romance,2019,tt8954890,5.6,629,US
"Sonic the Hedgehog 2",movie,"Action, Adventure, Comedy",2022,tt12412888,6.5,97312,"CA, US"
"Sri Krishna Deva Raya",movie,"Drama, History",1970,tt0250745,8.8,158,"IN, US"
"Rani Aur Lalpari",movie,"Drama, Family, Fantasy",1975,tt0246190,6.6,59,"IN, US"
"The Electrical Life of Louis Wain",movie,"Biography, Drama, History",2021,tt10687506,6.8,21592,DE
"Dear David",movie,"Horror, Thriller",2023,tt9288740,4,1513,US
"Elizabeth: A Portrait in Part(s)",movie,"Biography, Documentary, History",2022,tt13968794,5.9,675,DE
"Shri Srinivasa Kalyana",movie,Family,1974,tt1416782,8.6,73,"IN, US"
"Secrets in the Snow",movie,Drama,2020,tt12246284,4.7,311,US
"Paranormal Activity: Next of Kin",movie,"Horror, Mystery, Thriller",2021,tt10515988,5.3,17850,"AT, CH, DE, IT, US"
"House of Gucci",movie,"Biography, Crime, Drama",2021,tt11214590,6.6,165568,"BR, CL, CO, MX"
"Two Witches",movie,Horror,2021,tt10963926,4.8,4327,AU
"Sympathy for the Devil",movie,"Action, Thriller",2023,tt21991654,5.5,11799,"AU, GB, IE, IN, US"
"The Pale Door",movie,"Drama, Horror, Western",2020,tt9178402,4.3,3657,"AU, US"
"500 Days in the Wild",movie,Documentary,2023,tt28057504,6.4,209,CA
"Our Holiday Story",movie,Romance,2024,tt33437460,6.8,826,US
"Holiday Touchdown: A Chiefs Love Story",movie,"Comedy, Family, Romance",2024,tt32752472,6.4,2106,US
"When Whales Walked: Journeys in Deep Time",movie,"Adventure, Documentary",2019,tt9780434,7.5,177,US
"Le Lotta",movie,"Comedy, Drama",2017,tt5342784,7.4,17,"AU, IN, US"
Smile,movie,"Horror, Mystery, Thriller",2022,tt15474916,6.5,203570,"AT, CA, US"
"National Anthem Girl",movie,"Biography, Documentary",2019,tt10195288,7.9,45,US
"Jack Mimoun and the Secrets of Val Verde",movie,"Adventure, Comedy",2022,tt21249808,5.4,1097,"BR, CL, CO, MX"
Ghoster,movie,"Adventure, Family, Fantasy",2022,tt10580194,3.8,417,US
"Frankenstein: Legacy",movie,"Drama, Thriller",2024,tt20240826,3.7,188,"AT, CH, DE, FR, GB, IE, IT"
"No Small Matter",movie,Documentary,2020,tt4789550,8.3,48,CA
"Adolf Island",movie,Documentary,2019,tt10384404,5.9,97,"AT, CH, DE, FR, GB, IE, IT, US"
"Eat, Drink and be Married",movie,"Comedy, Romance",2019,tt10346362,5.6,623,US
Phil,movie,"Comedy, Drama",2019,tt5328006,5.4,977,US
"The Trip to Greece",movie,"Comedy, Drama",2020,tt10482504,6.5,4861,US
"Black Fox: Good Men and Bad",movie,Western,1995,tt0112516,5.7,246,US
1BR,movie,"Drama, Horror, Thriller",2019,tt7541106,5.8,16054,CA
"The Deeper You Dig",movie,"Drama, Horror",2019,tt10563420,5.7,2835,"CA, US"
Miss,movie,"Comedy, Drama",2020,tt10123698,6.4,1017,DE
"Love Unleashed",movie,Romance,2019,tt9760256,6.4,1164,US
"Rome in Love",movie,Romance,2019,tt7049178,6.3,1499,US
"A Taste of Summer",movie,Romance,2019,tt10345024,6.2,1352,US
"Love and Sunshine",movie,Romance,2019,tt10369978,7.1,1636,US
"A Summer Romance",movie,"Comedy, Drama, Romance",2019,tt10224134,6.7,2083,US
"Diana and the Paparazzi",movie,Documentary,2017,tt7189446,6.5,16,US
"Lake of Death",movie,"Drama, Horror, Mystery",2019,tt9272198,4.4,1209,"AU, BR, CA, CL, CO, MX, US"
"Rock, Paper and Scissors",movie,Thriller,2019,tt8474184,5.6,223,CA
"One Day: Justice Delivered",movie,"Action, Crime, Thriller",2019,tt8130558,5.1,2748,IN
"Allmen und das Geheimnis der Dahlien",movie,"Comedy, Crime, Drama",2019,tt9318582,6.5,79,DE
"L'esprit de famille",movie,"Comedy, Drama",2019,tt8699286,5.2,266,DE
Detention,movie,"Drama, Horror, Mystery",2019,tt10805432,6.6,4019,CA
"The Wrong Stepmother",movie,"Drama, Thriller",2019,tt10061096,4.5,424,US
"Coolie No. 1",movie,"Action, Comedy, Romance",2020,tt10280276,4.2,74422,IN
Spiral,movie,"Drama, Horror, Mystery",2019,tt9247314,5.5,5219,"AU, US"
"The Day We Walked on the Moon",movie,Documentary,2019,tt9577222,6.6,120,US
"The Lost Corvette",movie,Documentary,2019,,,,US
"Woodlands Dark and Days Bewitched: A History of Folk Horror",movie,"Documentary, Horror",2021,tt13938338,7.6,1857,"AU, CA, US"
"Hell House LLC III: Lake of Fire",movie,"Horror, Mystery",2019,tt10675136,5.1,6067,"AU, CA, US"
"Manchi Manasulu",movie,Drama,1986,tt0319807,8.7,24,"IN, US"
Bros,movie,"Comedy, Romance",2022,tt9731598,6.4,37251,"AU, US"
"The Witch: Part 2 - The Other One",movie,"Action, Mystery, Thriller",2022,tt13721828,6.3,7513,"AU, CA, US"
"Jacob Sartorius: Life on the Road",movie,"Adventure, Music",2017,tt6607558,5.6,35,AU
Minari,movie,Drama,2020,tt10633456,7.4,101636,IN
"Armageddon Time",movie,Drama,2022,tt10343028,6.5,16580,US
"Dark Angel",movie,"Drama, Horror, Mystery",2019,tt7999850,5.7,520,US
"Fallen Hearts",movie,"Drama, Horror, Mystery",2019,tt9730640,5.6,456,US
"Gates of Paradise",movie,"Drama, Horror, Mystery",2019,tt9730644,5.5,403,US
"Web of Dreams",movie,"Drama, Horror, Mystery",2019,tt9730648,5.9,387,US
"The Battle of Normandy: 85 Days in Hell",movie,"Documentary, History, War",2019,tt21106250,7.5,73,US
"The Broken Hearts Gallery",movie,"Comedy, Romance",2020,tt2140571,6.3,10482,US
"Breaking Surface",movie,"Adventure, Drama, Horror",2020,tt10081762,6.1,6298,"BR, CL, CO, MX"
"All Summer Long",movie,Romance,2019,tt10720816,6.4,1173,US
"Hitsville: The Making of Motown",movie,"Documentary, Music",2019,tt6733446,7.9,1864,US
"Halloween Ends",movie,"Drama, Horror, Mystery",2022,tt10665342,5,76869,"AU, US"
"Rare Beasts",movie,"Comedy, Drama, Romance",2019,tt8419594,5.4,1494,GB
"Daddy's Daughter",movie,Drama,2017,tt6590978,8,47,"AU, IN, US"
"Purity Falls",movie,"Drama, Mystery, Thriller",2019,tt8589474,4.6,612,US
"La Llorona",movie,"Crime, Drama, Horror",2019,tt10767168,6.6,8245,"CA, US"
"When We Were Apollo",movie,"Documentary, History",2019,tt6692368,7.4,57,"GB, US"
"Military Wives",movie,"Comedy, Drama, Music",2019,tt8951692,6.5,6156,"AR, BO, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Zindagani,movie,"Action, Crime, Drama",1986,tt0390657,7.3,40,"IN, US"
"The Other Lamb",movie,"Drama, Horror, Mystery",2019,tt7737734,5.3,5776,"BR, CA, CL, CO, MX, US"
Sitara,movie,"Drama, Family",1980,tt0400830,7.4,42,"AU, IN, US"
"Three Days and a Life",movie,"Crime, Drama, Thriller",2019,tt10204366,6.7,2091,DE
Deepavali,movie,Comedy,2008,tt1583234,3.3,24,US
Moffie,movie,"Drama, Romance, War",2019,tt10699362,6.8,4144,"CA, US"
"The Kingmaker",movie,"Biography, Documentary, History",2019,tt5105734,7.6,2684,"DE, US"
"Leap of Faith: William Friedkin on the Exorcist",movie,Documentary,2019,tt10681070,7.6,1079,"AU, CA, US"
"Dead Water",movie,"Action, Adventure, Crime",2019,tt6716912,3.7,918,US
"Thanneermathan Dinangal",movie,"Comedy, Romance",2019,tt10551608,7.8,3755,IN
Lust,movie,"Fantasy, Short",2002,tt0926104,5.5,12,US
"Suhaag Raat",movie,"Drama, Romance",1968,tt0378820,4.9,47,"AU, IN, US"
"Aag Ke Sholay",movie,"Action, Thriller",1988,tt0270820,4.2,13,"AU, IN, US"
"Wrinkles the Clown",movie,"Comedy, Documentary, Horror",2019,tt9097270,4.9,1685,CA
"Lucky in love",movie,Romance,2012,,,,US
"My Salinger Year",movie,Drama,2020,tt2222052,6.5,7352,US
Pagalpanti,movie,"Comedy, Drama",2018,tt8423008,5.4,32,"IN, US"
"Treblinka: Hitler's Killing Machine",movie,"Documentary, War",2014,,,,US
"Ella Bella Bingo",movie,"Animation, Family, Musical",2020,tt9537888,4.9,368,US
"Comrade Drakulich",movie,"Comedy, Fantasy, Horror",2019,tt7759362,6.5,2945,ES
Tuscaloosa,movie,Drama,2019,tt7579446,5.2,388,BR
"Undercover Egypt",movie,Documentary,2015,tt5065322,6.1,55,"CA, US"
"Kanjirappally Kariachan",movie,,1996,tt0275445,4.2,17,"IN, US"
"Ruby Herring Mysteries: Her Last Breath",movie,"Crime, Mystery",2019,tt10709062,6.6,940,US
"Mystery 101: Dead Talk",movie,"Crime, Mystery",2019,tt10709058,7.3,1175,US
"Mystery 101: Words Can Kill",movie,"Crime, Mystery",2019,tt10709048,7.2,1178,US
Prelomnica,movie,"Crime, Drama",2012,tt3572976,5.4,13,"CA, US"
"Disturbing the Peace",movie,"Action, Thriller",2020,tt5717194,3.4,3736,US
Spell,movie,"Horror, Thriller",2020,tt10736580,5.5,9976,"CA, US"
"American Skin",movie,"Drama, Thriller",2019,tt10195452,7,4019,US
Fidelio,movie,"Music, Drama",2020,,,,US
"The Vigil",movie,"Horror, Mystery, Thriller",2019,tt10793644,5.8,10333,"CA, US"
Entwined,movie,"Drama, Fantasy, Horror",2019,tt10776598,5.4,514,CA
Dads,movie,"Comedy, Documentary, Family",2019,tt10883124,6.9,1429,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Desert One",movie,"Documentary, History, War",2019,tt10793982,7.3,363,US
"Ready for War",movie,"Crime, Documentary, War",2019,tt10172550,5.7,177,US
"Red Penguins",movie,"Documentary, Sport",2019,tt10779084,6.8,748,DE
Krystal,movie,,2019,,,,US
Hellphone,movie,Thriller,2009,tt1523962,,,FR
"In from the Side",movie,"Drama, Romance, Sport",2022,tt7947604,6.7,7865,GB
"Making Monsters",movie,"Horror, Thriller",2019,tt8150728,5.5,758,US
"Queen of the Pythons",movie,"Action, Documentary",2019,tt10638540,6.2,43,US
"The Last Vermeer",movie,"Drama, War",2019,tt8337320,6.7,6097,US
"Sex, Fame and Murder: The Luka Magnotta Story",movie,"Biography, Crime, Documentary",2014,tt4070194,4.7,22,"CA, US"
"County Lines",movie,"Crime, Drama",2019,tt7156898,6.9,1666,GB
"Roll No. 56",movie,Drama,2017,tt6352800,6.1,34,"AU, IN, US"
Stronger,movie,Drama,2017,tt5738152,7.4,59,"DE, IN, US"
Z,movie,"Horror, Mystery, Thriller",2019,tt8995218,5.5,6600,"AU, US"
"The Dare",movie,"Horror, Mystery, Thriller",2019,tt6270640,5.1,3794,"BR, CL, CO, MX"
"Chronicle Mysteries: The Deep End",movie,Mystery,2019,tt10790884,6.9,696,US
"Wild Decembers",movie,Drama,2009,tt1318050,6.4,78,CA
"Cola Wars",movie,"Documentary, History",2019,tt9894018,7,266,US
"Sher Dil",movie,"Action, Drama",2012,,,,IN
"Paw Patrol: Ready, Race, Rescue!",movie,"Animation, Family",2019,tt11015752,4.5,495,"AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Naked Singularity",movie,"Comedy, Crime, Drama",2021,tt9598214,4.9,3115,US
"Trapped: The Alex Cooper Story",movie,"Biography, Drama",2019,tt10133224,6.3,578,US
"Lost and Found",movie,"Documentary, Short",2019,tt10915826,8.3,42,US
"12 Mighty Orphans",movie,"History, Sport",2021,tt8482584,6.9,9391,US
"Martin's Close",movie,"Drama, Fantasy, Horror",2019,tt10851684,5.8,517,"CA, US"
"The Queens",movie,Documentary,2019,tt10879308,7.1,140,"CA, US"
"Help Me I'm Dying",movie,Comedy,2019,tt11283990,6.9,168,"CA, US"
"Lynn + Lucy",movie,"Crime, Drama, Mystery",2019,tt10300174,6.7,1069,GB
"The Dating List",movie,"Comedy, Romance",2019,tt10053944,6.5,1044,US
"Over the Moon in Love",movie,Romance,2019,tt10298896,6.3,1491,US
"Radio Christmas",movie,"Drama, Romance",2019,tt10583460,6.2,581,US
"A Very Vintage Christmas",movie,"Comedy, Drama, Romance",2019,tt10295168,6.1,757,US
"Christmas a la Mode",movie,"Drama, Romance",2019,tt10210182,6.4,1214,US
"Merry & Bright",movie,"Drama, Romance",2019,tt10345022,6.4,2220,US
"Christmas at Dollywood",movie,"Drama, Family, Romance",2019,tt10627564,6.1,1536,US
"Two Turtle Doves",movie,"Drama, Family, Romance",2019,tt10493490,6.8,1562,US
"A Christmas Love Story",movie,"Drama, Music, Romance",2019,tt9747440,6.9,1829,US
"Christmas in Rome",movie,"Drama, Romance",2019,tt10344956,6.6,2996,US
"Christmas Town",movie,"Drama, Romance",2019,tt10344986,6.7,2345,US
"Write Before Christmas",movie,"Drama, Romance",2019,tt10345008,6.8,3682,US
"Picture a Perfect Christmas",movie,"Comedy, Drama, Romance",2019,tt10553910,6.9,2161,US
"Holiday for Heroes",movie,Romance,2019,tt9747450,7,1826,US
"Finding Life In Outer Space",movie,Documentary,2018,,,,US
"Killer Hornets",movie,Documentary,2016,tt6249600,8.4,12,CA
"Fall of Japan: In Color",movie,Documentary,2015,tt4950508,7,121,"AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"The Flyer",movie,Drama,1987,,,,US
"She Paradise",movie,"Drama, Short",2019,tt10396138,6.5,27,US
Savage,movie,"Crime, Drama",2019,tt9099800,6.2,2111,US
"Na Mira dos Assassinos",movie,Crime,2011,,,,US
"Forever in My Heart",movie,Romance,2019,tt10791618,6.3,1499,US
"Love Under the Olive Tree",movie,"Drama, Romance",2020,tt10782366,6.2,1214,US
"The Assistant",movie,Drama,2019,tt9000224,6.4,27214,GB
"Sweet Mountain Christmas",movie,Romance,2019,tt10963938,6.3,791,US
"Merry Liddle Christmas",movie,"Comedy, Drama, Romance",2019,tt10887880,5.9,734,US
"A Doggone Christmas",movie,Romance,2019,tt10964214,5.8,581,US
"You Light Up My Christmas",movie,"Drama, Romance",2019,tt10964516,5.8,446,US
"Christmas Hotel",movie,"Comedy, Drama, Romance",2019,tt10887846,6.1,571,US
"Christmas Scavenger Hunt",movie,"Comedy, Drama, Romance",2019,tt10768278,6.1,1575,US
