title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"X - The eXploited",movie,"Crime, Thriller",2018,tt6190456,6.4,1666,
Kingdom,movie,"Action, History, War",2019,tt9099938,6.7,4776,
"Endings, Beginnings",movie,Drama,2019,tt9147456,5.6,7807,
"Britt-Marie Was Here",movie,"Comedy, Drama, Sport",2019,tt8103160,5.5,2534,
"Body at Brighton Rock",movie,"Comedy, Drama, Fantasy",2019,tt7942746,4.7,2899,
"Three Thousand Years of Longing",movie,"Drama, Fantasy, Romance",2022,tt9198364,6.7,67438,
"Kuchikukan yukikaze",movie,War,1964,tt8992702,,,
Mainstream,movie,"Comedy, Drama",2020,tt9224288,5,6167,
"Take Point",movie,Action,2018,tt7156436,5.4,1561,
"Linking Love",movie,"Comedy, Music, Romance",2017,tt7112172,5.8,29,
"Flesh & Blood",movie,"Drama, Fantasy, Horror",2018,tt8523678,6.2,2794,
"Osomatsusan the Movie",movie,"Animation, Comedy, Drama",2019,tt8866460,6.9,127,
"Psycho-Pass: Sinners of the System Case.2 First Guardian",movie,"Action, Animation, Crime",2019,tt11078434,7,1076,
"Psycho-Pass: Sinners of the System Case.3 on the Other Side of Love and Hate",movie,"Action, Animation, Crime",2019,tt11078522,7.2,1055,
"Alone We Fight",movie,War,2018,tt8358682,2.9,575,
"The Green Knight",movie,"Adventure, Drama, Fantasy",2021,tt9243804,6.6,124649,
"Shock Wave 2",movie,"Action, Crime, Thriller",2020,tt9597838,6.6,3066,
Minamata,movie,Drama,2020,tt9179096,7.2,23920,
Skylines,movie,"Action, Adventure, Sci-Fi",2020,tt9387250,4.8,9674,
Downhill,movie,"Comedy, Drama",2020,tt4558376,4.9,14225,
"The Dude in Me",movie,"Action, Comedy, Fantasy",2019,tt9759978,6.9,3163,
"The Amusement Park",movie,"Drama, Horror, Thriller",1975,tt9270362,6.3,3464,
"SUPER Horrifying Story 2",movie,Horror,2017,tt9271848,,,
"Fukushima 50",movie,"Action, Drama, Thriller",2020,tt9318772,6.1,3564,
"Love X Doc",movie,"Comedy, Romance",2018,tt6751670,4.6,25,
"Nani wa naku tomo zen'in shûgô!!",movie,Comedy,1967,tt0318483,4.9,14,
Jallikattu,movie,"Action, Crime, Drama",2019,tt8721556,7.3,9288,
"The Secret Mission",movie,"Comedy, Drama, History",2019,tt9602258,6.9,711,
"Koko-di Koko-da",movie,"Drama, Fantasy, Horror",2019,tt9355200,5.8,2906,
"What's Up Connection",movie,"Comedy, Drama",1990,tt12816922,6.6,51,
Jawline,movie,Documentary,2019,tt8499102,6.2,584,
"South to the Horizon",movie,"Action, Drama",1986,tt0434191,6.1,12,
"Hail Satan?",movie,Documentary,2019,tt9358044,7.3,8196,
"Lupinranger vs. Patranger vs. Kyuranger",movie,"Action, Fantasy, Sci-Fi",2019,tt9332122,7.6,55,
"Ask Dr. Ruth",movie,"Biography, Documentary",2019,tt9353586,7.7,1148,
"The United States vs. Billie Holiday",movie,"Biography, Drama, Music",2021,tt8521718,6.3,15238,
Gangoose,movie,"Action, Crime, Drama",2018,tt8579238,4.6,45,
"Toni Morrison: The Pieces I Am",movie,Documentary,2019,tt9358206,7.7,956,
Untouchable,movie,"Biography, Crime, Documentary",2019,tt9358228,6.7,3307,
"12 Suicidal Teens",movie,"Drama, Mystery, Thriller",2019,tt9214844,5.8,1176,
"Re: Zero kara Hajimeru Isekai Seikatsu: Hyouketsu no Kizuna",movie,"Adventure, Animation, Drama",2019,tt11285348,6.9,734,
"Rice and Boobs",movie,Drama,2011,tt9385434,6.3,71,
Melancholic,movie,"Comedy, Crime, Drama",2018,tt9155928,6.5,430,
Pooka!,movie,"Drama, Fantasy, Horror",2018,tt8870814,5.4,3074,
"New Year, New You",movie,"Drama, Fantasy, Horror",2018,tt8870816,5.6,2544,
"Un ga yoke rya",movie,"Action, Crime",1966,tt0410824,6.4,36,
Diner,movie,Crime,2019,tt9729206,5.9,516,
"No Longer Human",movie,"Biography, Drama, Thriller",2019,tt10065976,6,648,
"The Battle of Jangsari",movie,War,2019,tt9018916,6.2,1973,
"Extreme Job",movie,"Comedy, Crime",2019,tt9541602,7.1,14117,
"The Roads Not Taken",movie,Drama,2020,tt9411866,5.2,3038,
"Rupan sansei: Rupan wa imamo moeteiruka?",movie,"Adventure, Animation, Comedy",2018,tt7775410,6.8,90,
"Monooki no piano",movie,Drama,2014,tt3504412,5.1,9,
Misbehaviour,movie,"Comedy, Drama, History",2020,tt9148706,6.4,11021,
"Weathering with You",movie,"Animation, Drama, Fantasy",2019,tt9426210,7.5,61581,
Ten,movie,,2017,,,,
"The Amazing Johnathan Documentary",movie,Documentary,2019,tt9358084,6.5,1724,
Skin,movie,"Drama, Short, Thriller",2018,tt7332306,7.1,5606,
"Trinity Seven The Movie 2: Heavens Library & Crimson Lord",movie,"Action, Animation, Comedy",2019,tt9826484,6.6,394,
Rosebud,movie,"Comedy, Drama, Romance",2019,tt10449248,6.3,187,
"Cheer Up, Mr. Lee",movie,"Comedy, Drama, Family",2019,tt10925770,7,569,
"The Collini Case",movie,"Crime, Drama, Thriller",2019,tt8739752,7.3,14169,
Dafne,movie,Drama,2019,tt8452422,6.4,313,
Down,movie,"Drama, Fantasy, Horror",2019,tt9061402,6.4,3449,
"Digimon Adventure: Last Evolution Kizuna",movie,"Action, Adventure, Animation",2020,tt9507234,7.5,2109,
"Freaks Out",movie,"Adventure, Drama, Fantasy",2021,tt7270808,6.9,7734,
"The Juror",movie,Drama,2019,tt6985094,7.3,1186,
"Another Child",movie,Drama,2019,tt8991322,6.7,471,
"Beasts Clawing at Straws",movie,"Drama, Thriller",2020,tt9747594,7,5892,
"Paradise Beach",movie,"Action, Thriller",2019,tt7511008,4.6,2566,
"Sons of Denmark",movie,"Drama, Thriller",2019,tt9514970,6.4,1955,
"The Culprit",movie,"Crime, Mystery, Thriller",2019,tt10633722,5.9,456,
"Mr. Zoo: The Missing VIP",movie,"Action, Comedy",2020,tt11566166,5.6,590,
"How to Build a Girl",movie,Comedy,2019,tt4193072,6,5261,
School-Live!,movie,"Comedy, Drama, Horror",2019,tt9038304,5.5,294,
"The Flowers of Evil",movie,"Drama, Romance, Thriller",2019,tt9554316,5.8,416,
"After-School Starlight",movie,"Comedy, Drama, Romance",2019,tt9849230,5.1,30,
"Love, Again",movie,"Comedy, Romance",2018,tt8562738,5.4,175,
"Ojosan shacho",movie,Music,1953,tt0408052,6.6,9,
"Ginza no koi no monogatari",movie,Drama,1962,tt2538828,5.9,16,
"Spooky Kitaro: Ghost Nighter",movie,"Animation, Family, Fantasy, Horror, Comedy",1997,,,,
"White Snake",movie,"Action, Adventure, Animation",2019,tt9288776,7,5765,
"Made in Abyss: Dawn of the Deep Soul",movie,"Adventure, Animation, Drama",2020,tt10068916,8,6278,
Kingmaker,movie,"Drama, History",2022,tt17491616,6.8,858,
"The Golden Holiday",movie,Comedy,2020,tt8123506,5.4,393,
"Turning Point",movie,Drama,1994,tt0110739,5.8,61,
"Kamen Rider Amazons: Reincarnation",movie,"Action, Fantasy, Horror",2018,tt11253210,7.3,27,
Vigilante,movie,Drama,2017,tt6609412,6.1,28,
"Se upp för Jönssonligan",movie,"Comedy, Crime",2020,tt8880922,4,4097,
Poms,movie,"Comedy, Drama, Sport",2019,tt5125894,6.1,7978,
Harpoon,movie,"Comedy, Horror, Thriller",2019,tt7831358,5.9,6389,
Anitomo,movie,"Comedy, Romance",2018,tt8648126,5.8,66,
"Kamen Rider Build New World: Kamen Rider Cross-Z",movie,"Action, Fantasy, Sci-Fi",2019,tt9724114,7.3,82,
"The Three Undelivered Letters",movie,"Drama, Mystery",1979,tt0204360,6.1,76,
"One Second",movie,"Comedy, Drama, History",2020,tt8959680,7.1,3107,
"The New King of Comedy",movie,"Comedy, Drama",2019,tt9368628,6.2,1960,
"Fyre Fraud",movie,Documentary,2019,tt7843600,6.8,6961,
Integrity,movie,"Crime, Drama, Mystery",2019,tt9575160,5.5,610,
Vernost,movie,Drama,2019,tt10516086,5.7,3284,
Changeland,movie,"Comedy, Drama",2019,tt6612946,5.7,2941,
"New Order",movie,"Crime, Drama, Sci-Fi",2020,tt12474056,6.5,10439,
"The Traitor",movie,"Biography, Crime, Drama",2019,tt7736478,7.1,13713,
"Secret Zoo",movie,Comedy,2020,tt11566164,6.1,1977,
"Saint Frances",movie,"Comedy, Drama",2019,tt9016016,7.1,5605,
Bait,movie,Drama,2019,tt9652782,7.1,5487,
"Rent a Friend",movie,"Drama, Romance",2018,tt10505558,5.7,79,
"Lust In A Karaoke Box",movie,Romance,2018,tt10320120,5.5,8,
"Shichi henge tanuki-goten",movie,,1954,tt0440797,,,
"Melody of Rebellion",movie,"Action, Crime",1970,tt0065813,5.5,27,
"And Your Bird Can Sing",movie,Drama,2018,tt6515458,6.7,853,
"Show Me the Picture: The Story of Jim Marshall",movie,"Biography, Documentary, History",2019,tt9617772,7.3,216,
"Hold On, Baseball Team",movie,Drama,2018,,,,
"Red Snow",movie,"Crime, Mystery",2019,tt10537484,5.3,82,
"My Retirement, My Life",movie,"Drama, Romance",2018,tt9490990,5.5,30,
"Missions of Love",movie,"Comedy, Drama, Romance",2018,tt8545394,5.5,156,
"Until I Meet September's Love",movie,"Fantasy, Romance",2019,tt9303120,5.9,276,
"Jade Dynasty",movie,"Action, Fantasy, Romance",2019,tt9680630,5.7,3216,
"Silk Road",movie,"Crime, Drama, Thriller",2021,tt7937254,6,7063,
"Crazy Romance",movie,"Comedy, Drama, Romance",2019,tt11041006,6.2,1010,
Stardust,movie,"Biography, Drama, Music",2020,tt9694312,4.5,2371,
"Parallel World Love Story",movie,"Drama, Mystery, Romance",2019,tt9251748,5.5,260,
"Mentai Piriri",movie,"Family, Comedy",2019,,,,
"Another Round",movie,Drama,2020,tt10288566,7.7,209524,
"Almost a Miracle",movie,"Comedy, Drama, Romance",2019,tt9647776,6.5,224,
Treehouse,movie,"Drama, Fantasy, Horror",2019,tt9075656,4.9,2598,
Ashfall,movie,"Action, Sci-Fi, Thriller",2019,tt11285908,6.2,6526,
"The Book of Fish",movie,Drama,2021,tt14371900,7.5,953,
"Deliver Us from Evil",movie,Thriller,2020,tt12763920,6.8,6844,
"The Gangster, the Cop, the Devil",movie,"Action, Crime, Thriller",2019,tt10208198,7,27650,
Start-Up,movie,"Action, Comedy, Drama",2019,tt11454170,6.5,1474,
Metamorphosis,movie,"Horror, Thriller",2019,tt10800758,5.9,1861,
"Persian Lessons",movie,"Drama, War",2020,tt9738784,7.4,13523,
"The Misfits",movie,"Adventure, Comedy, Thriller",2021,tt4876134,4.5,14456,
Nomadland,movie,Drama,2020,tt9770150,7.3,191110,
"Kamen Rider Build New World: Kamen Rider Grease",movie,"Action, Fantasy, Sci-Fi",2019,tt11234300,7.4,65,
"Family of Strangers",movie,"Crime, Drama",2019,tt9721798,6.3,291,
"Uta no Prince Sama Maji Love Kingdom, The Movie",movie,"Animation, Musical, Romance",2019,tt10472748,6.7,55,
"Friend Zone",movie,"Comedy, Romance",2019,tt9737688,7.2,3235,
Musashi,movie,"Action, History",2019,tt8277110,6.4,60,
"The Last Serb in Croatia",movie,"Adventure, Comedy, Horror",2019,tt8800384,6,1979,
"Martin Eden",movie,"Drama, Romance",2019,tt4516162,7,8137,
Deerskin,movie,"Comedy, Horror",2019,tt8193790,6.6,12338,
"The Best Years of a Life",movie,Drama,2019,tt9075612,6.7,1494,
"The Girl with a Bracelet",movie,"Crime, Drama",2019,tt7766886,6.6,2511,
"The Cordillera of Dreams",movie,Documentary,2019,tt9567718,7.2,965,
Warning,movie,"Drama, Sci-Fi, Thriller",2021,tt8956324,4.6,6276,
Sadako,movie,Horror,2019,tt9764556,4.3,1203,
"Raison D'etre: Documentary of AKB48",movie,"Documentary, Music",2016,tt4305968,6,10,
"A Girl Missing",movie,"Drama, Mystery",2019,tt9778738,6.5,1185,
"0.0 Mhz",movie,Horror,2019,tt10341248,4.9,1259,
"Road Kill",movie,"Crime, Horror, Mystery",2019,tt10396028,5.9,157,
"Children of the Sea",movie,"Adventure, Animation, Fantasy",2019,tt9850064,6.5,3978,
"General Commander",movie,"Action, Crime, Thriller",2019,tt7043534,3.1,2093,
"After Yang",movie,"Drama, Sci-Fi",2021,tt8633464,6.6,24535,
"Morning Moon Wa Sozatsu Ni",movie,Drama,1981,tt5185772,,,
"Daddy Issues",movie,"Comedy, Drama, Fantasy",2018,tt9460580,6,206,
"Satsujinki o kau onna",movie,Horror,2019,tt9844358,4.9,342,
"Kim Ji-young: Born 1982",movie,Drama,2019,tt11052808,7.3,4576,
Music,movie,"Drama, Musical, Thriller",2021,tt7541720,3.2,9403,
Swallow,movie,"Drama, Thriller",2019,tt8372298,6.5,30209,
Bang!,movie,Comedy,1991,tt0192984,7.5,62,
"Koyoi horoyoi kibun de",movie,Comedy,2017,tt7003036,,,
Bliss,movie,"Drama, Horror, Mystery",2019,tt9026524,5.9,6005,
"After Midnight",movie,"Drama, Horror, Romance",2019,tt8358220,5.4,5051,
"Super Scandal",movie,Drama,1996,tt0255624,,,
"Soreike! Anpanman: Ringo Bôya to Minna no Negai",movie,"Animation, Family",2014,tt3923472,6.5,9,
"Palm Springs",movie,"Comedy, Fantasy, Mystery",2020,tt9484998,7.4,196141,
"Ultraman R/B: Select! The Crystal of Bond",movie,"Action, Sci-Fi",2019,tt9890758,6.6,126,
"Lupin the Third: Fujiko Mine's Lie",movie,"Adventure, Animation, Crime",2019,tt9900060,6.9,553,
"My Father, the Bride",movie,"Comedy, Drama, Family",2019,tt10245616,6.1,42,
"The Prisoner of Sakura",movie,"Drama, History, Romance",2019,tt9800096,6.4,40,
"Wakakusa monogatari",movie,Drama,1964,tt2937962,6.2,14,
"Ultraman Ginga: Theater Special Ultra Monster Hero Battle Royal!",movie,Action,2014,tt3473596,6.4,25,
"Iwane: Sword of Serenity",movie,Drama,2019,tt9368006,6.4,126,
"Chernobyl: Abyss",movie,"Drama, History",2021,tt10648714,5.2,10939,
"A Living Dog",movie,"Action, Sci-Fi",2019,tt10805862,4.9,274,
"Phantom Limb",movie,"Drama, Mystery, Romance",2014,tt3409872,,,
Kataribe,movie,Horror,2014,tt3919394,6.6,16,
"Ultraman: Great Monster Decisive Battle",movie,"Action, Adventure, Science Fiction",1979,,,,
"Jiu Jitsu",movie,"Action, Sci-Fi, Thriller",2020,tt9624766,2.9,10858,
"Anpanman: Shine! Kurun & The Star of Life",movie,"Adventure, Animation, Family",2018,tt10443580,5.2,10,
"My First Client",movie,"Crime, Drama",2019,tt10308634,7.4,1467,
"False Positive",movie,"Horror, Mystery, Thriller",2021,tt10096842,4.6,7805,
"Fairy Tail the Movie: Phoenix Priestess - The First Morning",movie,"Adventure, Animation, Comedy",2013,tt16606636,6.8,14,
"My Hero Academia: Heroes Rising",movie,"Action, Adventure, Animation",2019,tt11107074,7.8,10810,
"Out & Out",movie,"Crime, Drama",2018,tt9499932,4.2,9,
"Bloody Chainsaw Girl Returns: Revenge of Nero",movie,"Action, Horror",2019,tt9064968,5.1,44,
Jam,movie,"Crime, Drama, Music",2018,tt9238590,6.7,151,
Rise,movie,"Documentary, Short",2019,tt9857490,6.5,26,
"Brothers by Blood",movie,"Action, Crime, Drama",2020,tt8368294,5,2714,
"Up to You",movie,Romance,2018,tt10125986,3.7,287,
"Be My Master",movie,Romance,2018,tt34380957,,,
Papicha,movie,Drama,2019,tt9522080,7.1,3833,
"The Street of Desire",movie,Drama,1984,tt0326978,5.6,22,
"Virgin & Extra: The Land of the Olive Oil",movie,Documentary,2019,tt10374622,7.2,22,
Mosul,movie,"Documentary, War",2019,tt8354112,7.5,7467,
Darbar,movie,"Action, Crime, Thriller",2020,tt9635540,5.9,7865,
"Baaghi 3",movie,Action,2020,tt8366590,2.2,14374,
Mother,movie,"Drama, Thriller",2019,tt9234450,6.6,2598,
"Strawberry Song",movie,"Romance, Drama",2019,,,,
"One Night",movie,"Drama, Family",2019,tt10101846,6.5,470,
"Rose and Tulip",movie,Romance,2019,tt10116478,6.3,108,
"Barb and Star Go to Vista Del Mar",movie,"Comedy, Fantasy",2021,tt3797512,6.3,21106,
"Seishun kakeochi-hen",movie,"Romance, Comedy",1987,tt0330868,6.3,8,
"Nangoku Tosa o ato ni shite",movie,"Action, Crime",1959,tt3228200,6.4,15,
"Shounentachi Movie",movie,"Drama, Music",2019,,,,JP
Chhichhore,movie,"Comedy, Drama, Romance",2019,tt9052870,8.3,67191,
"Tarô no baka",movie,"Adventure, Drama",2019,tt9816178,4.7,45,
"Nightmare Alley",movie,"Crime, Drama, Thriller",2021,tt7740496,7,173233,
"Koibitotachino jikoku",movie,Drama,1987,tt0134767,6.7,27,
Murderer!,movie,Crime,1976,tt0378050,6.3,62,
"Changing the Game",movie,"Documentary, Drama, Sport",2019,tt10011320,6.4,301,
Finnick,movie,"Adventure, Animation, Family",2022,tt15547806,5.7,559,
Voyagers,movie,"Adventure, Mystery, Sci-Fi",2021,tt9664108,5.5,28557,
"Gozen: The Sword of Pure Romance",movie,"Action, Drama",2019,tt13666398,3.5,10,
"Dear My Love",movie,Drama,2009,tt1382586,6,32,
"Perhaps Love",movie,"Comedy, Romance",2021,tt15587126,6.1,203,
"Hot Blooded",movie,"Action, Crime, Drama",2022,tt18250780,5.8,416,
"Okay Madam",movie,"Action, Comedy, Thriller",2020,tt12572792,6.7,1855,
"Library with Angels",movie,Drama,2017,tt5858634,5.6,13,
"All That We Destroy",movie,"Drama, Fantasy, Horror",2019,tt8758214,6,2269,
"They Come Knocking",movie,"Drama, Fantasy, Horror",2019,tt9308456,5.8,2534,
"Caught in the Net",movie,"Crime, Documentary",2020,tt11900404,8,1897,
"Eiga Motto! Ojamajo Doremi Kaeru Ishi no Himitsu",movie,"Animation, Short",2001,tt8302780,7.8,18,
"Five Million Dollar Life",movie,Mystery,2019,tt10015418,6.6,41,
"Mermaid in Paris",movie,"Comedy, Fantasy, Romance",2020,tt9209312,5.7,1074,
"The 7-Day Report",movie,Drama,2013,tt2866172,,,
"Night of the Undead",movie,"Comedy, Horror, Sci-Fi",2020,tt13236180,5.4,356,
"Culture Shock",movie,"Drama, Fantasy, Horror",2019,tt9308458,5.8,1828,
"Bloody Chainsaw Girl Returns: Giko Awakens",movie,"Action, Horror",2019,tt9459742,5.4,39,
"Red Blade",movie,Action,2018,tt9407706,5.6,54,
"I Care a Lot",movie,"Comedy, Crime, Drama",2020,tt9893250,6.4,152480,
"Iron Girl: Final Wars",movie,"Action, Sci-Fi",2019,tt11423700,3.9,85,
Becky,movie,"Action, Crime, Drama",2020,tt10314450,6.1,27005,
"David Cross: Oh Come On",movie,Comedy,2019,tt9547338,6.7,364,
"Grisaia: Phantom Trigger the Animation",movie,"Action, Animation",2019,,,,
"She Is Alone",movie,,2018,,,,
"Peeping Life: WE ARE THE HERO",movie,Animation,2014,tt7936040,,,
Inheritance,movie,"Drama, Mystery, Thriller",2020,tt7923220,5.6,21820,
"The Little Things",movie,"Crime, Drama, Mystery",2021,tt10016180,6.3,133442,
Intruder,movie,"Mystery, Thriller",2020,tt12491064,6.1,2321,
Spiritwalker,movie,"Action, Fantasy, Mystery",2020,tt15108954,6.2,2240,
Recalled,movie,"Drama, Mystery, Thriller",2021,tt14527836,6.7,5621,
"Warning: Do Not Play",movie,"Horror, Mystery",2019,tt10801398,5.3,1338,
"Chambara: The Art of Japanese Swordplay",movie,Documentary,2015,tt5125864,6.9,9,
Spiral,movie,"Horror, Mystery, Thriller",2021,tt10342730,5.2,72388,
"Science Fell in Love, So I Tried to Prove It",movie,"Comedy, Romance, Sci-Fi",2019,tt9126050,3.3,39,
"Stars at Noon",movie,"Drama, Romance, Thriller",2022,tt10354106,5.5,4234,
"Dream Horse",movie,"Biography, Comedy, Drama",2020,tt9883996,6.9,7333,
"Sant Martí",movie,"Horror, Thriller",2018,tt5514604,3.8,152,
"Hashire! T-kô Basket bu",movie,"Drama, Sport",2018,tt7329058,5.6,42,
"Gegege no Kitarô",movie,"Animation, Short",1985,tt9233842,6.3,9,
"The Hating Game",movie,"Comedy, Romance",2021,tt8718158,6.2,30395,
Rin,movie,"Drama, Mystery",2019,tt9652990,6.4,25,
"Kamen Rider Zi-O: Over Quartzer",movie,"Action, Adventure, Comedy",2019,tt10437378,7.4,108,
"School Spirit",movie,"Drama, Fantasy, Horror",2019,tt9308460,5.8,1796,
"Soreike! Anpanman: Soratobu ehon to garasu no kutsu",movie,"Animation, Family",1996,tt30458623,,,
Deus,movie,"Adventure, Mystery, Sci-Fi",2022,tt8980128,4.4,2403,
"0093: Joôheika no Kusakari Masao",movie,Comedy,2007,tt1060233,4.7,16,
"Beyond the Line",movie,War,2019,tt9866208,3.7,351,
Vanguard,movie,"Action, Adventure, Comedy",2020,tt9695722,4.7,6984,
"Kishiryu Sentai Ryusoulger: Time Slip! Dinosaur Panic!!",movie,"Action, Adventure, Fantasy",2019,tt10379466,6.6,21,
"Hoshi ni Negaiwo",movie,Horror,2019,tt13866758,,,
Slaxx,movie,"Comedy, Horror",2020,tt9741310,5.4,4465,
"Honest Candidate",movie,Comedy,2020,tt11812338,6.2,737,
"The Great War of Archimedes",movie,"Action, Drama, Mystery",2019,tt8708802,6.7,1271,
"The Wretched",movie,"Drama, Horror, Mystery",2019,tt8305806,5.8,20502,
"To Catch a Killer",movie,"Action, Crime, Drama",2023,tt10275534,6.6,48016,
Hydra,movie,"Action, Crime, Drama",2019,tt10428440,6,314,
"Miss Osaka",movie,Drama,2021,tt9437152,5.6,253,
Archive,movie,"Drama, Mystery, Sci-Fi",2020,tt6882604,6.4,27562,
Beowulf,movie,Documentary,2007,tt2158405,7.9,34,
"Fun on the Run",movie,Comedy,1970,,,,
"Voice of Silence",movie,"Drama, Crime",2020,tt10431572,6.5,1973,
"Held for Ransom",movie,"Biography, Drama, Thriller",2019,tt9179230,7.6,5141,
"Escape from Mogadishu",movie,"Action, Drama, Thriller",2021,tt14810692,7,7820,
"7 Days War",movie,"Action, Animation, Comedy",2019,tt11469408,6.1,694,
"Wish Upon",movie,,2019,,,,
Tove,movie,"Biography, Drama",2020,tt11007444,6.8,4083,
"Samurai Shifters",movie,"Comedy, History",2019,tt9752544,6.2,300,
Blackfox,movie,"Action, Adventure, Animation",2019,tt8816016,6,445,
"The Heist of the Century",movie,"Action, Biography, Comedy",2020,tt10948718,7.1,11307,
"Butt Detective The Movie: Shiriarty + The Dream Jumbo Sweet Potato Cakefestival",movie,"Animation, Comedy, Family",2022,tt21959164,,,
"Oshiri Tantei: Sufuure-tou no Himitsu",movie,Animation,2021,,,,
Nightbitch,movie,"Comedy, Horror",2024,tt12810074,5.6,16985,
"Petite Maman",movie,"Drama, Fantasy",2021,tt13204490,7.4,19157,
"The Electrical Life of Louis Wain",movie,"Biography, Drama, History",2021,tt10687506,6.8,22015,
"Dragon Ball Super: Super Hero",movie,"Action, Adventure, Animation",2022,tt14614892,7.1,16702,
"Fire Island",movie,"Comedy, Romance",2022,tt15218000,6.7,14649,
"The Animal Kingdom",movie,"Adventure, Drama, Horror",2023,tt16606592,6.7,10181,
Charisma,movie,Action,1996,tt6528136,,,
"Sympathy for the Devil",movie,"Action, Thriller",2023,tt21991654,5.5,12312,
"The Policeman's Lineage",movie,"Action, Crime, Drama",2022,tt16676718,6.1,1018,
"He Won't Kill, She Won't Die",movie,"Drama, Romance",2019,tt9554846,6.3,153,
Bruiser,movie,Drama,2022,tt21833464,6.2,913,
Deception,movie,Drama,2021,tt13613056,5.5,1897,
Stare,movie,"Horror, Mystery",2019,tt10240720,4.8,120,
"A Writer's Odyssey",movie,"Action, Adventure, Fantasy",2021,tt9685342,6.2,4566,
"The Courier",movie,"Action, Crime, Drama",2019,tt8075016,4.8,12003,
"The Master of Funerals",movie,Drama,2019,tt10530020,5.8,16,
"Stolen Identity 2",movie,"Drama, Mystery, Thriller",2020,tt10127410,4.5,192,
"Fantastic Fungi",movie,Documentary,2019,tt8258074,7.4,12088,
"My People, My Country",movie,"Drama, History",2019,tt10147382,6.3,2366,
"BanG Dream! FILM LIVE",movie,"Animation, Comedy, Music",2019,tt11056458,7.5,60,
"30 jours max",movie,"Action, Comedy, Crime",2020,tt11206302,5.5,2164,
"Saraba natsuno hikariyo",movie,"Drama, Romance",1976,tt0318661,6.7,17,
"Lavell Crawford: New Look, Same Funny!",movie,Comedy,2019,tt9664168,6.5,74,
"The Rescue",movie,"Action, Comedy, Drama",2020,tt9283920,6,1090,
Detention,movie,"Drama, Horror, Mystery",2019,tt10805432,6.6,4066,
"Lupin III: The First",movie,"Action, Adventure, Animation",2019,tt10621032,6.9,3971,
"Love Police: Neet tachi no banka",movie,Comedy,2012,tt2287875,,,
"Werewolf Game: Inferno",movie,Horror,2018,tt8723756,6.2,75,
"Her Blue Sky",movie,"Animation, Drama, Family",2019,tt10981202,6.8,1828,
"The Witch: Part 2 - The Other One",movie,"Action, Mystery, Thriller",2022,tt13721828,6.3,7782,
"Tora-san, Welcome Back!",movie,"Comedy, Drama",2019,tt10628692,6.7,311,
"Let's Go! Anpanman: Sparkle! Princess Vanilla of the Land of Ice Cream",movie,"Adventure, Animation, Family",2019,tt10621364,5.6,7,
"The Broken Hearts Gallery",movie,"Comedy, Romance",2020,tt2140571,6.3,10595,
"Labyrinth of Cinema",movie,"Drama, History, Romance",2019,tt10657812,6.7,956,
Pure,movie,"Drama, Fantasy, Horror",2019,tt9308464,5.9,2033,
"The Kids' Diner (2019)",movie,"Drama, Family",2019,tt8366282,7.5,45,
"Faith Based",movie,Comedy,2020,tt10260692,5.2,1424,
Woman,movie,"Comedy, Drama, Short",2019,tt19297310,,,
"That Disappearance",movie,Crime,2019,tt15554890,,,
"The Last Duel",movie,"Drama, History, Thriller",2021,tt4244994,7.3,192476,
"Ii yu dana zenin shûgô!!",movie,Comedy,1969,tt0367876,6.2,7,
"Miyo-chan no tame nara zen'in shûgô!!",movie,"Comedy, Musical",1969,tt1742659,5.1,9,
Pipeline,movie,"Action, Crime",2021,tt14716932,6,1038,
"Sailor Moon Eternal",movie,"Action, Adventure, Animation",2021,tt10635042,7,1788,
"Prison 13",movie,Thriller,2019,tt10669884,5,22,
"The Promised Land",movie,"Crime, Drama",2019,tt10261338,6,274,
"AI Amok",movie,"Sci-Fi, Thriller",2020,tt10579380,5.3,211,
"The Witness",movie,"Crime, Thriller",2019,tt10240688,6.4,448,
"The Platform",movie,"Horror, Mystery, Sci-Fi",2019,tt8228288,7,302737,
"The First Supper",movie,"Drama, Family",2019,tt10633612,6.4,109,
"The Roundup",movie,"Action, Crime, Thriller",2022,tt15838850,7,13289,
"Deep Water",movie,"Crime, Drama, Mystery",2022,tt2180339,5.5,63636,
"Safe Corridor",movie,"Drama, History, War",2019,tt10715974,7.3,947,
Jexi,movie,"Comedy, Romance, Sci-Fi",2019,tt9354944,6,32420,
"Jim Gaffigan: Quality Time",movie,Comedy,2019,tt9657544,7.6,1541,
"Aikatsu Stars! Movie",movie,"Adventure, Animation, Comedy",2016,tt5957750,9.5,635,
Zutaboro,movie,Comedy,2015,tt4146336,6.6,7,
"The Vigil",movie,"Horror, Mystery, Thriller",2019,tt10793644,5.8,10406,
"The Cave",movie,"Documentary, War",2019,tt7178226,7.5,3001,
"The Antenna",movie,"Horror, Thriller",2019,tt8997180,5.2,492,
"Two of Us",movie,"Drama, Romance",2019,tt9845110,7.2,4095,
"The Capote Tapes",movie,"Biography, Documentary",2019,tt10826972,7,703,
"Spooky Kitaro: The Great Yokai War",movie,"Animation, Fantasy, Horror, Family",1986,,,,
"Chacha: The Princess of Heaven",movie,"Drama, History",2007,tt1418652,6.4,19,
Sinkhole,movie,"Comedy, Drama",2021,tt12664618,6.2,3021,
